PerfLogExecutiveResourceRelease        ntoskrnl.exe+0x5A5BEC
PfSnFindPrefetchVolumeInfoInList        ntoskrnl.exe+0x6052FC
??_C@_1CM@DEHGODC@?$AAD?$AAe?$AAb?$AAu?$AAg?$AAg?$AAe?$AAr?$AAM?$AAa?$AAx?$AAM?$AAo?$AAd?$AAu@EKOMKFNL@        ntoskrnl.exe+0xAA0FF0
??_C@_1DC@GCHOLFMB@?$AAD?$AAe?$AAa?$AAd?$AAl?$AAo?$AAc?$AAk?$AAS?$AAe?$AAa?$AAr?$AAc?$AAh?$AAN@EKOMKFNL@        ntoskrnl.exe+0xA9DEF8
KseMemcpyShim        ntoskrnl.exe+0xC04620
pXdvZwCreateTimer        ntoskrnl.exe+0xD488E8
MmUpdateMdlTracker        ntoskrnl.exe+0x52BEF0
PnpSystemHiveLimits        ntoskrnl.exe+0xC50AC0
EmpRemoveBadS3PageWorker        ntoskrnl.exe+0x887560
PopUpdatePowerButtonHoldState        ntoskrnl.exe+0x573864
PspProcessDynamicEnforcedAddressRanges        ntoskrnl.exe+0x5C8288
??_C@_0BD@BBKBCNOK@Invalid?5value?5type@        ntoskrnl.exe+0x3DAF8
??_C@_1CC@OMGFAOGH@?$AAS?$AAi?$AAg?$AAn?$AAa?$AAl?$AAH?$AAe?$AAy?$AAC?$AAo?$AAr?$AAt?$AAa?$AAn@        ntoskrnl.exe+0x34738
??_C@_1IA@LECPAJIF@?$AA?2?$AAR?$AAe?$AAg?$AAi?$AAs?$AAt?$AAr?$AAy?$AA?2?$AAM?$AAa?$AAc?$AAh?$AAi@NNGAKEGL@        ntoskrnl.exe+0x7D3710
PspMapView        ntoskrnl.exe+0x57EEEC
ViFaultsIsTagPresentInList        ntoskrnl.exe+0x9DA390
DrvDbInitializeDatabaseNodeVersion        ntoskrnl.exe+0x97B834
ExpTryToAcquireResourceExclusiveLite        ntoskrnl.exe+0x5B04EC
CmpVolumeContextMustHiveFilePagesBeKeptLocal        ntoskrnl.exe+0x63A950
WheapLogInitEvent        ntoskrnl.exe+0x797228
HalpSzUsePlatformClock        ntoskrnl.exe+0xE0D8
PopFxProcessorIdleVeto        ntoskrnl.exe+0x566A50
KeCheckProcessorAffinityEx        ntoskrnl.exe+0x21E170
AlpcpReferenceMessageByWaitingThread        ntoskrnl.exe+0x8C0148
BATTERY_EVT_BATTERY_PERCENT_REMAINING        ntoskrnl.exe+0x34298
??_C@_1M@IIJCOJFA@?$AAx?$AAh?$AA?9?$AAZ?$AAA@        ntoskrnl.exe+0x1C098
??_C@_1CO@IHCFNHAH@?$AAW?$AAe?$AA?8?$AAl?$AAl?$AA?5?$AAr?$AAe?$AAs?$AAt?$AAa?$AAr?$AAt?$AA?5?$AAf@        ntoskrnl.exe+0x3FBA8
WmipGuidObjectType        ntoskrnl.exe+0xCFC678
LZNT1DecompressChunk        ntoskrnl.exe+0x400190
RtlBeginReadTickLock        ntoskrnl.exe+0x30BE00
IoFreeAdapterChannelV2        ntoskrnl.exe+0x4C7FEC
MiWaitForAsynchronousFlushes        ntoskrnl.exe+0x538260
??_C@_1BK@PECJPIFB@?$AA?4?$AAr?$AAe?$AAg?$AAt?$AAr?$AAa?$AAn?$AAs?$AA?9?$AAm?$AAs@        ntoskrnl.exe+0x1C840
??_C@_1DC@BHKKHEJ@?$AAB?$AAU?$AAI?$AAL?$AAD?$AA?5?$AAD?$AAR?$AAI?$AAV?$AAE?$AAR?$AA?5?$AAP?$AAA@NNGAKEGL@        ntoskrnl.exe+0x7C6400
CmpDirtySectorCount        ntoskrnl.exe+0xC47870
pXdvPoFxRegisterDevice        ntoskrnl.exe+0xD49268
??_C@_0BL@MBIIIMEH@TtmiRetrieveEventFromQueue@NNGAKEGL@        ntoskrnl.exe+0x7CB930
??_C@_1EC@HFINLDMB@?$AAS?$AAl?$AAe?$AAe?$AAp?$AAs?$AAt?$AAu?$AAd?$AAy?$AAA?$AAc?$AAt?$AAi?$AAv@        ntoskrnl.exe+0xB270
??_C@_1CA@EJHPIDFK@?$AAP?$AAr?$AAi?$AAo?$AAr?$AAi?$AAt?$AAy?$AAC?$AAo?$AAn?$AAt?$AAr?$AAo?$AAl@EKOMKFNL@        ntoskrnl.exe+0xAA0F78
KdLocalDebugEnabled        ntoskrnl.exe+0xC32018
HalpVpptInitializePhysicalTimer        ntoskrnl.exe+0x4BBD04
POP_ETW_EVENT_PERFTRACK_STANDBY        ntoskrnl.exe+0x2F978
PopHiberSkipMemoryMapValidation        ntoskrnl.exe+0xCFC4FF
RtlIsServicePackVersionInstalled        ntoskrnl.exe+0x587EB0
CmpAdminSystemFileSecurityDescriptor        ntoskrnl.exe+0xC508E0
BiGetObjectDescription        ntoskrnl.exe+0x76F9F8
??_C@_15GALJLHBD@?$AA?$DO?$AA?$DO@LBKOJDO@        ntoskrnl.exe+0x988D0C
??_C@_0BK@LOIPFHFL@ZwSetInformationJobObject@GHGBBCHJ@        ntoskrnl.exe+0x9BC470
??_C@_1DA@EEFDJGGO@?$AAD?$AAi?$AAa?$AAg?$AAn?$AAo?$AAs?$AAt?$AAi?$AAc?$AAs?$AA?2?$AAP?$AAe?$AAr@NNGAKEGL@        ntoskrnl.exe+0x7CD5B0
HvpDelistFreeCell        ntoskrnl.exe+0x69E8E8
pXdvExAllocatePool        ntoskrnl.exe+0xD400F8
WdipSemMergeEvents        ntoskrnl.exe+0x79BE3C
PoUserShutdownCancelled        ntoskrnl.exe+0x766C70
MmGetDefaultPagePriority        ntoskrnl.exe+0x2FE6F4
SeLocalServicePublicDacl        ntoskrnl.exe+0xD2E828
CmpPublishEventForPcaResolver        ntoskrnl.exe+0x86759C
MmSectionObjectType        ntoskrnl.exe+0xCFC510
BiBindEfiBootManager        ntoskrnl.exe+0x96CF94
FsRtlpCancelExclusiveIrp        ntoskrnl.exe+0x36A550
KeUserExceptionDispatcher        ntoskrnl.exe+0xCFCAD8
AlpcSecurityDestroyProcedure        ntoskrnl.exe+0x6DB760
MiCompareSecureImageHotPatchNodes        ntoskrnl.exe+0x8C62C0
HalpBlkCoprocessorSegmentOverrunFault        ntoskrnl.exe+0xA15500
??_C@_0O@FAJOHJPM@PowerDeviceD2@FNODOBFM@        ntoskrnl.exe+0x40C810
HalpQueryPccInterface        ntoskrnl.exe+0x86350C
ComputeUnicodeNameLength        ntoskrnl.exe+0x6E3728
PopStatsDeletePowerRequest        ntoskrnl.exe+0x64D028
ViHalTrackDomainCommonBuffer        ntoskrnl.exe+0x9CBD54
PiDmDeviceInstallerClassManager        ntoskrnl.exe+0xC43E40
KeTryToAcquireQueuedSpinLockRaiseToSynch        ntoskrnl.exe+0x510FB0
??_C@_1BA@DDPCKNJI@?$AA?$EA?$AAT?$AAO?$AAK?$AAE?$AAN?$AA?4@        ntoskrnl.exe+0x3A6D8
??_C@_1BM@LBBPIMCC@?$AAN?$AAB?$AAP?$AAr?$AAo?$AAb?$AAe?$AAR?$AAe?$AAs?$AAu?$AAl?$AAt@        ntoskrnl.exe+0x32BD0
??_C@_1CE@LAJLDKOH@?$AAS?$AAt?$AAa?$AAc?$AAk?$AAW?$AAa?$AAl?$AAk?$AAF?$AAi?$AAl?$AAt?$AAe?$AAr@NNGAKEGL@        ntoskrnl.exe+0x7CE9B0
ExFreeCallBack        ntoskrnl.exe+0x706310
IoBlanketBoostCount        ntoskrnl.exe+0xC457E8
PopFreeRegistration        ntoskrnl.exe+0x765C34
KiOpComputeLinearAddress        ntoskrnl.exe+0x51F24C
RtlpLfhBucketUsageUpdate        ntoskrnl.exe+0x2CA65C
IvtSetMessageInterruptRouting        ntoskrnl.exe+0x9A74D0
??_C@_1BG@MIANFOLN@?$AAD?$AAi?$AAs?$AAa?$AAb?$AAl?$AAe?$AAL?$AAK?$AAG@NNGAKEGL@        ntoskrnl.exe+0x7D35A0
??_C@_1CM@JGIJKPEK@?$AAS?$AAe?$AAs?$AAs?$AAi?$AAo?$AAn?$AA?5?$AAM?$AAa?$AAn?$AAa?$AAg?$AAe?$AAr@EKOMKFNL@        ntoskrnl.exe+0xA9EA78
HalpSleepPageLock        ntoskrnl.exe+0xC4A178
WmipServiceDeviceObject        ntoskrnl.exe+0xC19DF8
ZwPrivilegeObjectAuditAlarm        ntoskrnl.exe+0x3F5DA0
PopDirectedDripsDiagTraceMarkDevice        ntoskrnl.exe+0x8F4F28
??_C@_15GIONIMAK@?$AAS?$AAE@EKOMKFNL@        ntoskrnl.exe+0xAA1A84
HalpInterruptLocalUnitErrorLogProcessor        ntoskrnl.exe+0xC49420
??_C@_1O@BMKGBCPK@?$AAe?$AAn?$AA?9?$AA0?$AA2?$AA9@        ntoskrnl.exe+0x1B4E8
Kd_IHVDRIVER_Mask        ntoskrnl.exe+0xCF4A08
CmpDoReOpenTransKey        ntoskrnl.exe+0x87F24C
MiInitializeUnusablePfns        ntoskrnl.exe+0x3A8610
SeSecureBootPolicyBlobHeader        ntoskrnl.exe+0x9800
PiDqQueryActionQueueEntryFree        ntoskrnl.exe+0x5D302C
VerifierKeAcquireSpinLockRaiseToDpc        ntoskrnl.exe+0x9D7A20
FsRtlInitializeLargeMcbs        ntoskrnl.exe+0xA683E8
ExInitializeRundownProtection        ntoskrnl.exe+0x267800
DEVPKEY_DeviceClass_LowerFilters        ntoskrnl.exe+0xB928
_tlgDefineProvider_annotation__TlgTlgKernelProvRegHandleProv        ntoskrnl.exe+0x3ECF18
SmHpChunkUnprotect        ntoskrnl.exe+0x2D3020
KdAutoEnableOnEvent        ntoskrnl.exe+0xC40690
MiMarkRetpolineBits        ntoskrnl.exe+0x8CD744
HalpUsbControllerList        ntoskrnl.exe+0xC48B60
TmInitializeTransactionManager        ntoskrnl.exe+0x3CD560
PopPepTriggerComponentActiveActivity        ntoskrnl.exe+0x357250
FsRtlpOplockStoreKeyForDeleteOperation        ntoskrnl.exe+0x291D60
SeRegisterLogonSessionTerminatedRoutine        ntoskrnl.exe+0x91FF20
??_C@_1M@LHGLMLD@?$AAG?$AAr?$AAo?$AAu?$AAp@PBOPGDP@        ntoskrnl.exe+0xA72D70
??_C@_0CD@GDPINNHE@minkernel?2ntos?2kshim?2kseregistr@NNGAKEGL@        ntoskrnl.exe+0x7C8C80
VfZwReplaceKey        ntoskrnl.exe+0x9E8B20
RtlComputeCrc32        ntoskrnl.exe+0x332C50
KiBugCodeMessages        ntoskrnl.exe+0xCFC6E0
HalpGenericInitDone        ntoskrnl.exe+0xCF4FBC
RtlGetCallersAddress        ntoskrnl.exe+0x583720
HvlpHypervisorStatsPage        ntoskrnl.exe+0xCFB308
MiReAcquireCommitFailWorker        ntoskrnl.exe+0x526FB0
PopRefreshEstimateAfterSpoilingDpc        ntoskrnl.exe+0x3A4ED0
KiSchedulerAssistThreadFlagOverride        ntoskrnl.exe+0xCFC738
PopNumberOfPagesForHibernateProcess        ntoskrnl.exe+0xC504C0
??_C@_0CH@KHIGAPEJ@Failed?5to?5convert?5tagref?50x?$CFx?5t@        ntoskrnl.exe+0x3C1B8
??_C@_1DE@NDFPGLCD@?$AAB?$AAU?$AAF?$AAi?$AAl?$AAl?$AAI?$AAn?$AAt?$AAo?$AAL?$AA2?$AAD?$AAi?$AAr@        ntoskrnl.exe+0x31718
HvlpGetPageList        ntoskrnl.exe+0x4F6388
IopIrqPackResource        ntoskrnl.exe+0x713CA0
VfZwAlpcCreatePort        ntoskrnl.exe+0x9E5670
CcFindBitmapRangeToClean        ntoskrnl.exe+0x345D8C
VerifierExRegisterCallback        ntoskrnl.exe+0x9CED50
KeQueryInterruptTimePrecise        ntoskrnl.exe+0x34C900
IoTrace_KernelIo_AllocateIrp        ntoskrnl.exe+0x2E8E0
KiAbOwnerComputeCpuPriorityKey        ntoskrnl.exe+0x32A748
PopDirectedDripsDiagRundownBroadcastTrees        ntoskrnl.exe+0x8F4050
HvpMappedViewConvertRegionFromLockedToCOWByPolicy        ntoskrnl.exe+0x6F810C
toupper        ntoskrnl.exe+0x3D05D0
PnpEnableWatchdog        ntoskrnl.exe+0x649940
pXdvIoCreateFileEx        ntoskrnl.exe+0xD40098
CmRegisterCallbackEx        ntoskrnl.exe+0x866630
MiInitPerfMemoryFlags        ntoskrnl.exe+0x53F6D4
CmSiUnlockViewOfSection        ntoskrnl.exe+0x34CE7C
IopInterlockedDecrementUlong        ntoskrnl.exe+0x392ACC
HalpUsbLegacyScanBusForHandoff        ntoskrnl.exe+0x3B725C
RtlSetControlSecurityDescriptor        ntoskrnl.exe+0x761190
??_C@_0BD@DOCNIGLA@PoFxRegisterDevice@GHGBBCHJ@        ntoskrnl.exe+0x9BE670
HalpPiix4        ntoskrnl.exe+0xC49DC8
VfInsertContext        ntoskrnl.exe+0x59B4D0
HviGetIptFeatures        ntoskrnl.exe+0x5B9C78
HalpIsHvIptSupported        ntoskrnl.exe+0x4BD5FC
PpmPerfQueryPackageId        ntoskrnl.exe+0x569540
VmpTraceLoggingProvider        ntoskrnl.exe+0xC1C7C0
PnpCleanupDeviceRegistryValues        ntoskrnl.exe+0x7335FC
??_C@_0CJ@JNBPJCLI@RtlUpcaseUnicodeStringToCounted@GHGBBCHJ@        ntoskrnl.exe+0x9BB280
NtLoadDriver        ntoskrnl.exe+0x76DDF0
PspOctExtensionHost        ntoskrnl.exe+0xCF4308
CmpExtendedStateString        ntoskrnl.exe+0xA963E8
LdrpGetAlternateResourceModuleHandleEx        ntoskrnl.exe+0x361B84
??_C@_0CM@DJNIPGLK@minkernel?2hals?2lib?2timers?2commo@        ntoskrnl.exe+0x2FF40
??_C@_1DA@LPDLMGGN@?$AAF?$AAe?$AAa?$AAt?$AAu?$AAr?$AAe?$AAS?$AAe?$AAt?$AAt?$AAi?$AAn?$AAg?$AAs@EKOMKFNL@        ntoskrnl.exe+0xA9D3B0
MiGetPteLink        ntoskrnl.exe+0x2B9AB0
BCryptDecrypt        ntoskrnl.exe+0x590608
FsRtlNotifyVolumeEvent        ntoskrnl.exe+0x75B580
ZwQueryQuotaInformationFile        ntoskrnl.exe+0x3F61C0
??_C@_15BKBGKPBH@?$AAz?$AAh@        ntoskrnl.exe+0x1B1A0
CcAzure_SoftThrottleLargeWriteAtPct        ntoskrnl.exe+0xCF48BC
VerifierPoFxCompleteDevicePowerNotRequired        ntoskrnl.exe+0x9D08C0
??_C@_0BP@LPIFGB@KiRaiseUserExceptionDispatcher@EKOMKFNL@        ntoskrnl.exe+0xAA2988
??_C@_1BA@BNAIIFJK@?$AAK?$AAe?$AAy?$AAP?$AAa?$AAt?$AAh@NNGAKEGL@        ntoskrnl.exe+0x7C75A0
MmGetPhysicalMemoryRanges        ntoskrnl.exe+0x7BA100
VerifierKeLeaveCriticalRegion        ntoskrnl.exe+0x9D7DB0
SdbpCheckMatchingRegistryValue        ntoskrnl.exe+0x96126C
HalpInterruptProcessorStateInitialized        ntoskrnl.exe+0xC4BC50
KeFreeInterrupt        ntoskrnl.exe+0x37480C
ViDdiWmiMofResourceName        ntoskrnl.exe+0xD49650
HalpBlkMceExitMceTailMceEnd        ntoskrnl.exe+0xA163BB
KMPnPEvt_SystemStartLegacyEnum_Stop        ntoskrnl.exe+0xDB40
??_C@_0M@PEPDJEKA@ZwSetEaFile@GHGBBCHJ@        ntoskrnl.exe+0x9BC400
??_C@_04MLNOPOCC@?$CF?$CF?$CFu@FNODOBFM@        ntoskrnl.exe+0x40CE80
??_C@_1CI@PDLNLLIE@?$AAl?$AAp?$AAa?$AAc?$AAI?$AAn?$AAs?$AAt?$AAr?$AAu?$AAm?$AAe?$AAn?$AAt?$AAa@PBOPGDP@        ntoskrnl.exe+0xA74E70
ObQueryNameInfo        ntoskrnl.exe+0x6F6840
PsGetProcessExitProcessCalled        ntoskrnl.exe+0x359360
??_C@_0O@HLLDCKDP@PowerDeviceD1@GHGBBCHJ@        ntoskrnl.exe+0x9B90B0
??_C@_19EBBDPBIL@?$AAA?$AAM?$AAL?$AAI@EKOMKFNL@        ntoskrnl.exe+0xAA1268
RtlUnregisterFeatureConfigurationChangeNotification        ntoskrnl.exe+0x90CF10
??_C@_1BI@FLHFKEFE@?$AAB?$AAI?$AAO?$AAS?$AAV?$AAe?$AAr?$AAs?$AAi?$AAo?$AAn@        ntoskrnl.exe+0x1FE08
??_C@_1BI@OMNCDEIM@?$AA?2?$AAS?$AAy?$AAs?$AAt?$AAe?$AAm?$AAR?$AAo?$AAo?$AAt@NNGAKEGL@        ntoskrnl.exe+0x7C7F00
??_C@_1CE@IFNODAPI@?$AAC?$AAM?$AAC?$AAT?$AAh?$AAr?$AAe?$AAs?$AAh?$AAo?$AAl?$AAd?$AAC?$AAo?$AAu@        ntoskrnl.exe+0xDD48
??_C@_1DA@CGKMMHFH@?$AAD?$AAA?$AAT?$AAA?$AAB?$AAA?$AAS?$AAE?$AA?5?$AAS?$AAE?$AAC?$AAT?$AAI?$AAO@NNGAKEGL@        ntoskrnl.exe+0x7C6470
CmpSrmString        ntoskrnl.exe+0xA963A8
KiParkUmsThread        ntoskrnl.exe+0x520BC0
PopRecorderInit        ntoskrnl.exe+0xA6A0D4
RaspRectangleCreate        ntoskrnl.exe+0x3AA4AC
__imp_KdReceivePacket        ntoskrnl.exe+0x1315C0
PpmAllocateQueryTable        ntoskrnl.exe+0x8F2700
HalpNumaMemoryRangeCount        ntoskrnl.exe+0xC495F4
xHalIommuSetAddressSpace        ntoskrnl.exe+0x3CCCE0
KiBalanceSetManagerPeriodicDpc        ntoskrnl.exe+0xC31F20
??_C@_13PFGJFIHC@?$AA?$FO@LBKOJDO@        ntoskrnl.exe+0x988D14
??_C@_0BD@OICDOEHO@HeteroDecreaseTime@        ntoskrnl.exe+0x1D468
??_C@_0L@EIGLBALK@ZwSetTimer@GHGBBCHJ@        ntoskrnl.exe+0x9BC548
Kd_TERMSRV_Mask        ntoskrnl.exe+0xCF4A48
HalpTimerSetSkip        ntoskrnl.exe+0x3ECD00
PopMarkHiberPhase        ntoskrnl.exe+0x9AE758
pXdvIoBuildDeviceIoControlRequest        ntoskrnl.exe+0xD40118
??_C@_0BJ@BGFBDDHN@FsRtlRegisterUncProvider@GHGBBCHJ@        ntoskrnl.exe+0x9BD6D0
RtlCopyLuid        ntoskrnl.exe+0x758700
RtlEqualSid        ntoskrnl.exe+0x298D70
KFileEvt_Create        ntoskrnl.exe+0x2E3D8
HalpChipHacksTable        ntoskrnl.exe+0xC50848
PsGetProcessServerSilo        ntoskrnl.exe+0x27D870
PopSetUserShutdownMarkerWorkItem        ntoskrnl.exe+0xC24FA0
PspValidateCreateProcessProtection        ntoskrnl.exe+0x701D40
RtlFreeRangeList        ntoskrnl.exe+0x74E160
FsRtlQueryMaximumVirtualDiskNestingLevel        ntoskrnl.exe+0x3981E0
NtAccessCheck        ntoskrnl.exe+0x339F60
HvlpDepositPages        ntoskrnl.exe+0x4ED948
EtwpLastBranchStackSize        ntoskrnl.exe+0xCFC6C4
IopGetThreadActiveConsoleId        ntoskrnl.exe+0x8912CC
MiInitializeLargePageNodeLists        ntoskrnl.exe+0x7813A8
??_C@_0O@PABGEFI@HalExamineMBR@GHGBBCHJ@        ntoskrnl.exe+0x9BD720
RtlpFcValidateFeatureUsageSubscriptionBuffer        ntoskrnl.exe+0x5C8610
??_C@_1O@CHBCJGPP@?$AAG?$AAl?$AAo?$AAb?$AAa?$AAl@EKOMKFNL@        ntoskrnl.exe+0xAA2038
??_C@_1BG@ICGLMAIA@?$AAT?$AAi?$AAm?$AAe?$AAr?$AAF?$AAi?$AAx?$AAe?$AAd@        ntoskrnl.exe+0x20EB0
??_C@_1EK@OOEECBDC@?$AAF?$AAR?$AAF?$AAP?$AAU?$AAE?$AAx?$AAc?$AAe?$AAp?$AAt?$AAi?$AAo?$AAn?$AAs@        ntoskrnl.exe+0x322E0
??_C@_1CI@JODFHPHO@?$AAV?$AAa?$AAl?$AAi?$AAd?$AAa?$AAt?$AAi?$AAo?$AAn?$AAR?$AAu?$AAn?$AAl?$AAe@EKOMKFNL@        ntoskrnl.exe+0xAA2010
PspShutdownThread        ntoskrnl.exe+0xD2EEB8
WmipOpenGuidObject        ntoskrnl.exe+0x5DC6A0
IopReadDumpRegistry        ntoskrnl.exe+0x3BD140
CmpCheckNotifyAccess        ntoskrnl.exe+0x5E5294
pXdvPsCreateSystemThread        ntoskrnl.exe+0xD49308
HAL_ETW_EVENT_IOMMU_FAULT        ntoskrnl.exe+0xF880
AdtpBuildReplacementString        ntoskrnl.exe+0x96B518
CmpWorkerEngineWorkItemActive        ntoskrnl.exe+0xC4C2B8
RtlCompressWorkSpaceSizeXpressHuff        ntoskrnl.exe+0x35E7A0
??_C@_0L@MDHMGON@ZwQueryKey@GHGBBCHJ@        ntoskrnl.exe+0x9BC2A0
MiEnableLargeSubsection        ntoskrnl.exe+0x53B62C
PfFbBufferListAllocateTemporary        ntoskrnl.exe+0x3034F4
LIVEDUMP_EVENT_DISCARD_DEFERRED_DATA_API_START        ntoskrnl.exe+0x2E5D0
??_C@_0CO@HFKPCPPH@Virtual?5address?5?$CFp?5is?5after?5the@JKADOLAD@        ntoskrnl.exe+0x9C0390
KeAbEntryFree        ntoskrnl.exe+0x272F04
XmAccumRegister        ntoskrnl.exe+0x3C1EE0
EmonResumeProfiling        ntoskrnl.exe+0x4CF8E0
KiConfigureInitialNodes        ntoskrnl.exe+0x3B196C
PsIntegrityCheckEnabled        ntoskrnl.exe+0xD56260
HalpIommuDmaRemappingCapable        ntoskrnl.exe+0x3ECC10
EtwpInitializeRealTimeConnection        ntoskrnl.exe+0xA6FC30
??_C@_1BM@MFCPMGNM@?$AAL?$AAa?$AAs?$AAt?$AAK?$AAn?$AAo?$AAw?$AAn?$AAG?$AAo?$AAo?$AAd@EKOMKFNL@        ntoskrnl.exe+0xA9CF10
WheapEtwHandle        ntoskrnl.exe+0xC13D78
PiAuFreeUserSids        ntoskrnl.exe+0xA4FABC
HalpErrorDeferredHandler        ntoskrnl.exe+0x4CAEE0
MiIsImageFullyRetpolined        ntoskrnl.exe+0x8CD544
HalpLbrConfigurationWorker        ntoskrnl.exe+0x86384C
PnpTraceDockDeviceEnumeration        ntoskrnl.exe+0x8AEAD4
PPM_ETW_AUTONOMOUS_MODE_CHANGE_HV        ntoskrnl.exe+0x2DDF0
??_C@_19MJCDBCKE@?$AA?2?$AA?2?$AA?$DP?$AA?2@NNGAKEGL@        ntoskrnl.exe+0x7C2C00
__@@_PchSym_@00@KxulyqvxgPillgKxunrmpvimvoUmglhUvcUnkUlyquivUznwGEUvckOlyq@ex        ntoskrnl.exe+0xC15F3C
??_C@_1BO@LAAOIOKM@?$AAs?$AAy?$AAn?$AAt?$AAh?$AA3?$AAd?$AAv?$AAs?$AAc?$AA?4?$AAs?$AAy?$AAs@GHGBBCHJ@        ntoskrnl.exe+0x9B88A0
SepUwpAttributes        ntoskrnl.exe+0x9824A0
CcGetVacbLargeOffset        ntoskrnl.exe+0x3395D0
RtlLengthRequiredSid        ntoskrnl.exe+0x62F730
CmpCancelSubordinatePost        ntoskrnl.exe+0x5E20CC
SdbpOpenCompressedDatabase        ntoskrnl.exe+0x963F58
PoDiagTraceIRTimerSleepStudyRundown        ntoskrnl.exe+0x56A83C
??_C@_1CE@DGEJOIOG@?$AAE?$AAd?$AAi?$AAt?$AAi?$AAo?$AAn?$AAB?$AAu?$AAi?$AAl?$AAd?$AAL?$AAa?$AAb@LBKOJDO@        ntoskrnl.exe+0x988988
PopEsMode        ntoskrnl.exe+0xC11F88
KsepLogError        ntoskrnl.exe+0x36F854
PopCsConsumption        ntoskrnl.exe+0xC4FCC0
VslAbortLiveDump        ntoskrnl.exe+0x4F6AB0
KFileEvt_SetInformation        ntoskrnl.exe+0x2E098
AdtpSubstituteDriveLetter        ntoskrnl.exe+0x7A4BA0
FsRtlInitializeTunnelCache        ntoskrnl.exe+0x70C4D0
HalpMcUpdateExportDataFunc        ntoskrnl.exe+0xC49588
HaliRunPlatformDebugTriggers        ntoskrnl.exe+0x4D81D0
_RtlpMuiRegValidatePartialLanguage        ntoskrnl.exe+0x97F620
VrpBecomeDiffHiveEntryTransitionOwner        ntoskrnl.exe+0x5CD014
??_C@_0DG@CFDBDEPG@Built?9in?5Win8?5version?5lie?5shims@PBOPGDP@        ntoskrnl.exe+0xA743D0
??_C@_1BE@BDEKEKBI@?$AAW?$AAI?$AAN?$AA?3?$AA?1?$AA?1?$AAP?$AAK?$AAG@LBKOJDO@        ntoskrnl.exe+0x989F28
VrpAppString        ntoskrnl.exe+0x6160
HalReadDmaCounter        ntoskrnl.exe+0x4B40B0
PopSetHiberFileMcb        ntoskrnl.exe+0x77C22C
DEVPKEY_Device_ContainerId        ntoskrnl.exe+0xAC18
??_C@_19DDLLJDOO@?$AAF?$AAi?$AAl?$AAe@        ntoskrnl.exe+0x3A570
PspSetProcessEnergyTrackingStateCallback        ntoskrnl.exe+0x657030
??_C@_1CM@JIIAJDGD@?$AA?2?$AAS?$AAy?$AAs?$AAt?$AAe?$AAm?$AAR?$AAo?$AAo?$AAt?$AA?2?$AAS?$AAy?$AAs@NNGAKEGL@        ntoskrnl.exe+0x7CF280
ViWdCancelIrpCount        ntoskrnl.exe+0xD48414
HviGetDebugDeviceOptions        ntoskrnl.exe+0x5B9AD0
GUID_ALLOW_STANDBY_STATES        ntoskrnl.exe+0xCFF0
IopFillTriageDumpDataBlocks        ntoskrnl.exe+0x4FECA0
MiDbgTranslatePhysicalAddress        ntoskrnl.exe+0x540E70
??_C@_0BD@HFLOJPHG@IoConnectInterrupt@GHGBBCHJ@        ntoskrnl.exe+0x9BCDA8
??_C@_1HG@FIOMGKDP@?$AA?2?$AAR?$AAE?$AAG?$AAI?$AAS?$AAT?$AAR?$AAY?$AA?2?$AAM?$AAA?$AAC?$AAH?$AAI@LBKOJDO@        ntoskrnl.exe+0x988240
VfBugcheckTmpData        ntoskrnl.exe+0xD48028
KiValidateCpuSetMasks        ntoskrnl.exe+0x32B8A8
SepDefaultRecoveryCapeSd        ntoskrnl.exe+0xD2F1F0
ViShutdownScheduleWatchdog        ntoskrnl.exe+0x9D73C4
VerifierKeRemoveByKeyDeviceQueue        ntoskrnl.exe+0x9D0590
KiConfigureHeteroProcessorsTarget        ntoskrnl.exe+0x50CDB0
ETW_REGISTRY_EVENT_DELETE_VALUE_KEY        ntoskrnl.exe+0x2E360
LIVEDUMP_EVENT_ESTIMATED_AND_ALLOCATED_MEMORY_PAGES        ntoskrnl.exe+0x2DDD0
PnpProcessRebalance        ntoskrnl.exe+0x50B18C
ThreadIoPriorityChange        ntoskrnl.exe+0x2F968
RtlpHpVsContextFreeList        ntoskrnl.exe+0x2DB990
KiLastExceptionToBaseMSR        ntoskrnl.exe+0xCFC740
PsDetachSiloFromCurrentThread        ntoskrnl.exe+0x272080
IoWMIQuerySingleInstanceMultiple        ntoskrnl.exe+0x92DB80
??_C@_1BG@OJDKBFIC@?$AAC?$AA?3?$AA?2?$AAW?$AAi?$AAn?$AAd?$AAo?$AAw?$AAs@NNGAKEGL@        ntoskrnl.exe+0x7C7F20
??_C@_1CA@BHBGKHBP@?$AAA?$AAl?$AAl?$AAo?$AAw?$AAR?$AAe?$AAm?$AAo?$AAt?$AAe?$AAD?$AAA?$AAS?$AAD@FNODOBFM@        ntoskrnl.exe+0x40BAC0
KiEpfCounters        ntoskrnl.exe+0xC2AF00
VersionDataKeys        ntoskrnl.exe+0xC043F0
MiDecrementAweMapCount        ntoskrnl.exe+0x546668
RtlpLocateRelatedBlocks        ntoskrnl.exe+0x58E620
RtlpRangeListEntryLookasideList        ntoskrnl.exe+0xCEC840
HalpIommuUpdateRemappingTableEntry        ntoskrnl.exe+0x4C0894
IopLiveDumpProcessCorralStateChange        ntoskrnl.exe+0x9AA50C
